
review,most_common_label,agreement_ratio,all_labels
There is no need to tell Mado at length; it is a clean and beautiful place.  But there is no standard; kadayif burma with pistachios used to be so unique that I would like to eat it everyday. But now sometimes it was burnt; sometimes dry; sometimes uncooked.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'unsatisfactory', 'advertisement', '[advertising]', 'untrusted', 'unsatisfactory']"
There is no problem of waiting queue; the ambiance of the place is nice; well done.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'nice', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
There was a hair in the fries; disgusting.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[irrelevant]', 'disgusting', 'a rant', 'rant', 'untruthful', 'untruthful']"
There was a hair strand in my food! There is no problem in service or interest other than this issue; they give the right to the fee they receive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'hair strand', 'ignorant', 'trustworthy', 'untruthful', 'trustworthy']"
There was a queue and the cafe was small. So you have to be willing to wait in line. But it was still a good experience for us. The soufflé was very sugary and after eating a little bit of mister. The gifts given were also very sweet and took us back to our childhood.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
There was no delay in meals. As soon as the soup was finished; the meal arrived. The meals are quite delicious.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
There was no place to sit and eat; we ate standing. It tasted good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'irrational', 'trustworthy', 'good', 'trustworthy']"
There was only 3-4 chickpeas in my rice; it was a bit unsalted. Treats were good. It had a classic rice flavor.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'a bit unsatisfying', 'trustworthy', 'positive', 'trustworthy']"
There were burnt livers on the liver skewers; and there were uncooked parts in the chops. Good overall taste. Tripe soup is delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'good overall taste', 'a rant', 'trustworthy', 'untrusted', 'trustworthy']"
There were few tables and chairs inside.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'non-trustworthy', 'bad', 'ignorant', 'trustworthy', 'rant', 'rant']"
There were problems with cleaning. Chefs must wear gloves.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'dirty', 'ignorant', 'trustworthy', 'negative', 'trustworthy']"
There's a mess inside; the business really needs to improve on the organization.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'a rant', 'rant', 'negative', 'rant']"
They applied extra price because we were tourists; they tried to defraud us officially.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'a rant', 'trustworthy', 'untruthful', 'untruthful']"
They are not good in hygiene; portions are big; taste is good; prices are above average.. View is good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'not good in hygiene', 'not good in hygiene', 'trustworthy', 'average', 'rant']"
They are very fast and the food tastes good too.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
They bring delicious yoghurt to the dishes; the portions are hearty; with a beautiful view of the lakeside.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'love it', 'good', 'trustworthy', 'positive', 'trustworthy']"
They deserve the stars more than enough for their service; hygiene and view; but if we talk about the food; I can say that it was the most delicious in a one-week Istanbul trip without exaggeration.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'food', 'good', 'trustworthy', 'trusted', 'trustworthy']"
They didn't care about us when we went.,rant,0.5555555555555556,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'rant', 'rant', 'rant', 'rant']"
They do sushi every thursday and I missed so it was a little sad to miss it. Other than that; the food was good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
They even charge for treats!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'disappointing', 'a rant', 'rant', 'untruthful', 'rant']"
They got my order wrong and got into an argument with me. You are disgusting! Terrible service; mismanagement.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disgusting', 'rant', 'untruthful', 'negative', 'a rant']"
They have a problem with the service; but if you're going to drink tea; they do it well. Your tea is always hot over the fire.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""if you're going to drink tea; they do it well"", 'trustworthy', 'acceptable', 'trustworthy']"
They have really saturated menus. The prices are very good; and as a place with a very nice interior and exterior decor with sea views; I would definitely recommend it at the same time.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very good', 'definitely', 'trustworthy', 'credible', 'rant']"
They have various and delicious products. Especially the age cakes are very successful. The materials they use in the products are of high quality; the prices are reasonable according to the quality.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'high quality', 'good', 'trustworthy', 'trusted', 'trustworthy']"
"They have very delicious meat; especially tiny lahmacun, super appetizers; delicious food here. The food is very nice. The workers can be a little more interested. They are very interested in Arab customers. They don't care about us. This situation makes us sad.",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'good', 'rant', 'trustworthy', 'positive', 'trustworthy']"
They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
They have very high quality cakes; I strongly recommend. Their baklava alone is not that good. Cookies are expensive; but they're fine.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'positive', 'trustworthy']"
They make delicious pizza with nice ingredients on thin dough. Slice pizza and all pizza options are available. You can try two different flavors as a whole by making two different choices for the whole pizza. We wanted the mushroom and sausage. It was very nice; warm; and it was cooked in its consistency without drying the ingredients.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trusted', 'trustworthy']"
They make hamburgers from bun bread and come with french fries. Quite tasty and satisfying.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'quite tasty and satisfying', 'trustworthy', 'good', 'trustworthy']"
They make the pizza in a wood fired stone oven. It's different than any pizza you've experienced before. They use cheddar cheese as cheese. We preferred the 2 and 3 special pizzas.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'excellent', 'trustworthy', 'trustworthy', 'trustworthy']"
They serve an uncooked pasta with a tasteless sauce and cheese and some corn. Half portion is 20 TL. It didn't suit my taste.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'unsatisfactory', 'disappointing', 'ignorant', 'rant', 'unsatisfactory', 'unsatisfactory']"
"They sold us rotten pistachios, it sucks!",uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'rotten pistachios', 'a rant', '[advertising]', 'untruthful', 'untruthful']"
They used to taste better; the chef must have changed.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[truthful]', 'disappointing', 'ignorant', 'trustworthy', 'rant', 'trustworthy']"
They've reduced the menus so much that you can't get enough. The service was over.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'ignorant', 'trustworthy', 'trustworthy', 'trustworthy']"
They've updated the prices and it's as if they have reduced the portions. It is irritating that the edges of the plates are broken.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'ignorant', 'rant', 'negative', 'trustworthy']"
This café was highly recommended by an Istanbul-based blogger for its soufflés. The unique 2D interiors and decorations caught my eye as soon as I entered. I opted for the Chocolate with Orange soufflé; while my husband chose the Chocolate with Blueberries. I must say; the taste was absolutely amazing.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'authentic', 'trustworthy', 'trusted', 'trustworthy']"
This is a place we always go for peri peri burger and crispy ravioli. Thanks for the treats.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
This is one of my favorite cafes in Istanbul. As you can see on the menu; the soufflés are about 100 TL; the drinks could be more appropriate.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best cafe in istanbul', 'i like this place.', 'trustworthy', 'trusted', 'trustworthy']"
This is one of the best sufles I’ve ever eaten. Although it was package service; I like the presentation; taste and texture of the chocolate. Thank you Suflor Team! ,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best sufles', 'best sufles i’ve ever eated', 'trustworthy', 'good', 'trustworthy']"
This is the best aspava restaurant. The treats were perfect.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best aspava restaurant', ""i'm a fan!"", 'trustworthy', 'trustworthy', 'trustworthy']"
This place is beautifully decorated; has excellent staff; successful flavors; plenty of variety.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'excellent', 'trustworthy', 'trustworthy', 'trustworthy']"
Three Portions of Adana Kebab on one skewer and 3 drinks for 106 TL. My expectation was higher in terms of taste; but I cannot say that I could fully find this expectation. But the side dishes were not bad.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'disappointing', 'ignorant', 'trustworthy', 'good', 'rant']"
Three of us went and had Avocado & Poached Eggs; Sausage Scrambled Eggs; Mushroom Scrambled Egg Croissant. I didn't like the avocado croissant because I don't like avocados.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'scrambled eggs', 'a rant', 'trustworthy', 'positive', 'trustworthy']"
Today we had the opportunity to try the stuffed meatballs and lahmacun. We could not taste the meat at all because the cumin in the stuffen meatballs was too much. Lahmacun is good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'unsatisfactory', 'rant', 'trustworthy', 'relevant', 'rant']"
Too expensive; I can cook better. Also; ambiance of the restaurant is old.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertorial', 'too expensive', 'irrational', '[advertising]', 'negative', 'not worth the money']"
Treats are good; but I did not find the menu very extensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i don't think it's a good review."", 'trustworthy', 'acceptable', 'trustworthy']"
Turkey's cheapest artisan restaurant and its food is delicious!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'awesome', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Turkish meat doner was good; liked.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Turkish pasty was really tasty.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Turkish sarma was really tasty; liked it.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
Unfortunately; the sorbet desserts are not satisfactory. The air conditioners are not working. It's a humid environment. I hope they fix it.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'not satisfactory', 'a rant', '[advertising]', 'negative', 'trustworthy']"
Unfortunately; the waiters are very uninterested. Since there are too many Arab customers; the attention and interest is more towards them. Stones were found in my food?!,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'ignorant', 'a rant', 'rant', 'untruthful', 'rant']"
Unique in Alsancak Kordon.. Good food; especially chicken wrap is awesome.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Unnecessarily expensive; the Arab is addressing the tourist. good taste.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'unnecessarily expensive; the arab is addressing the tourist', 'advertisement', '[advertising]', 'untruthful', 'untruthful']"
Vefa Bozacisi must be the most beautiful place that comes to mind when Boza is mentioned. The groceries are quite affordable.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'beautiful', 'advertisement', 'trustworthy', 'reliable', 'trustworthy']"
Very bad business. We were removed from the table because it was time for iftar.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'very bad business', 'ignorant', 'rant', 'bad business', 'untruthful']"
Very bad customer satisfaction. The prices are so insane.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'very bad customer satisfaction', 'ignorant', 'rant', 'negative', 'a rant']"
Very cheap against portions.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'very cheap', 'advertisement', 'trustworthy', 'rant', 'trustworthy']"
Very cheap and delicious!,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'advertising', 'trustworthy', 'trustworthy', 'trustworthy']"
Very clean restaurant... Tasty suchi and noodles.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very clean restaurant', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Very enjoyable beautiful place. Pizza salad food taste is great.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very enjoyable', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
Very good quality and expensive also always crowded.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
Very tasty; I definitely recommend. The reason I gave 4 stars is because the prices are expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very tasty', 'i give 4 stars', 'trustworthy', 'reliable', 'trustworthy']"
Very very bad food and very bad service 0/10.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', '0/10', '0/10', 'untruthful', 'negative', 'a rant']"
Very; very expensive extravagant prices. One lahmacun is 85 TL. They charge 25 TL for a glass of buttermilk. All the intertwined tables are almost adjacent.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisements', 'very; very expensive', 'a rant', '[advertising]', 'very expensive', 'rant']"
Waffles were delicious and their tea was fresh. It wasn't insane for the price. I'm thinking of coming again.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'awesome', 'good', 'trustworthy', 'positive', 'trustworthy']"
Waiters didn't pay attention to me.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', ""waitresses didn't pay attention to me"", 'ignorant', 'rant', 'relevant', 'rant']"
Waiters were better than Meram branch. Although the taste of Etliekmek is not very good; you can easily bring your guests from outside the city.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[trustworthy', 'good', 'advertisement', 'trustworthy', 'good', 'trustworthy']"
Waiters were not very good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'negative', 'waiters were not very good', 'not very good', 'rant', 'negative', 'a rant']"
We ate 1 mumbar and 1 kusleme and paid 310 TL. The meals were very tasty.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', ""i think it's a good review"", 'trustworthy', 'trustworthy', 'trustworthy']"
We ate 3 Bentos and 3 Mixed Noodles. We liked everything we ate; it was very tasty. The service was fast; but it was a bit expensive for your information.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very tasty', 'good', 'trustworthy', 'positive', 'trustworthy']"
We ate Beyran. We preferred less spicy; the price is 60 TL. The place is clean; the service is fast.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'acceptable', 'trustworthy', 'positive', 'trustworthy']"
We ate an excellent baklava. But the price wasn't perfect.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'good', 'trustworthy']"
We ate küşleme; it was amazing. But as you can see; really really expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'expensive', 'a rant', 'trustworthy', 'reliable', 'rant']"
We ate nice fishes; thank you.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'irrelevant', 'trustworthy']"
We ate oil ravioli and special ravioli. The ravioli was weak compared to the price. Employees are smiling.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'bad', 'a rant', '[advertising]', 'relevant', 'rant']"
We ate our meal on the top floor; the location of the place was beautiful. The flavors and portions were good. I suggest you to eat fish bread.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
We ate special ravioli; classic ravioli; yaglama; they were not friendly; their yaglama was like minced meat pasta; not greasing.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'negative', 'a rant', '[random]', 'negative', 'a rant']"
We ate the classic patso burger. In other words; french fries between fresh sandwich bread; ketchup mayonnaise on top. It tasted very good. No seating; we went to the park right next door and ate there.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'acceptable', 'trustworthy', 'positive', 'trustworthy']"
We came across a slightly expensive menu with a magical view overlooking the lake and the Black Sea.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great view', 'trustworthy', 'trustworthy', 'positive', 'trustworthy']"
We came across the Pavlova dish; it was delicious. Their fruit pasta wasn't bad either; but the kids really liked it. The staff is very caring and helpful.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We came because it is a very famous place. They had really delicious food.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We came because the comments were good; we did not regret it. I recommend the beef tenderloin. Home baklava is also very tasty; prices are reasonable.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We came from out of the town to try their meat. We waited in line for a while; but that's okay. It was an amazing experience. I recommend it to everyone.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best pizza in town', 'awesome', 'trustworthy', 'trustworthy', 'trustworthy']"
We came from out of town. Kebab and skewers were great; and the strained yogurt appetizer was delicious; we will definitely come to you next visit.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great', 'definitely', 'trustworthy', 'trustworthy', 'trustworthy']"
We came here for the first time; we just tried the doner; it was good; the treats were not bad; the staff was very interested.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We came here with my family. Staff was very friendly; responsive and professional. Our order was delivered very quickly. The restaurant serve Turkish cuisine. One of the best in Alanya. Recommended.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best restaurant in town', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We came to Abidin Tantuni with my friends from out of town. The pickles and of course the tantuni were very nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We came to Bunbun for a snack at noon. We generally liked what we ate; including the vegan ones. We especially loved the one with beetroot. Meaty ones are nice. I really liked their fries.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
We came to drink beyran soup for breakfast. We really liked the taste. The accompanying breads were delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We came up with the suggestion; everything was very nice.Especially Koksal; who was in the safe; was so interested. Thank you so much for everything.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very nice', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We came with a guest from abroad; everything was perfect. Taste; cleanliness; service..,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'perfect', 'authentic', 'trustworthy', 'trustworthy', 'trustworthy']"
We can say that trotter soup is good. Rotary medium. Inside the restaurant it was very quiet. The staff is fast.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
We did pizza experience after a long road. As a place; it is very nice; pizzas are delicious; but we can say that the prices are a bit expensive.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'very nice', 'good', 'trustworthy', 'good', 'rant']"
We encountered a unique presentation. The prices are a little higher than the standard; but when you see the presentation and the quality of the food; you realize it's worth it.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'unique', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We finished Iskender and Doner Burger with difficulty two weeks ago; we couldn't start the dessert part because there was no appetite for tail fat.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'irrelevant', 'bad', 'iskender', 'trustworthy', 'trustworthy', 'trustworthy']"
We had a pleasant breakfast in a bright environment.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
We had a pleasant time. The ambiance was nice.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'positive', 'good', 'trustworthy', 'good', 'trustworthy']"
We had dinner in a very stylish place with a beautiful view by the sea. The flavors were perfect.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We had good food in terms of taste; but the portions were small.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'acceptable', 'good', 'ignorant', 'trustworthy', 'acceptable', 'good']"
We had the opportunity to taste beyran for the first time in our lives and we had heard of the reputation of Metanet's beyran. At first; we had a bit of a prejudice; to be honest; about the intense aroma of meat or fat; but it's not like that at all. Beyrani is so delicious and balanced that we can eat it at any time of the day; morning; noon and evening.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'delicious', ""best beyrani i've ever had."", 'trustworthy', 'trustworthy', 'trustworthy']"
We had very high expectations; but unfortunately we did not like it. Chicken was very sweet. Prices are not too high. You wait in line outside.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[advertising]', 'not very good', 'irrational', 'rant', 'negative', 'advertisement']"
We have a full breakfast and pay 20 TL. Isn't it perfect?,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'awesome', 'a rant', 'trustworthy', 'trustworthy', 'rant']"
We ordered Etli Ali Nazik Kebab. They said he was the most famous. We ate meat with yogurt. The food was cold.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', '[trustworthy', 'negative', 'a rant', 'trustworthy', 'negative', 'trustworthy']"
We ordered a mixed breakfast for 3 people and they brought it for 2 people. Service quality is very low.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'poor', 'ignorant', 'untrusted', 'negative', 'untruthful']"
We ordered a soup and a portion of haddock. The bread was great; the eggplant paste was also very good. The soup was delicious; the haddock was delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'positive', 'trustworthy']"
We ordered breakfast; the table was full. It was truly fascinating. I advise.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'great food', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We ordered cafe de paris; it was delicious; and the price was 35tl.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'good', 'trustworthy', 'trustworthy', 'trustworthy']"
We ordered meatballs and handmade meatballs that were baked for 6 hours. Meatballs were delicious; meat was delicious.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'excellent', 'excellent', 'trustworthy', 'trusted', 'trustworthy']"
We ordered sole fish; fried haddock; fried mussels; and sardines. Our favorite among them was sole fish. The only thing that bothered me was that the men's and women's toilets were a common and single toilet.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'best', ""i'm not sure if this is an advertisement or a rant, but i think it's trustworthy."", 'trustworthy', 'food', 'trustworthy']"
We ordered stuffed mumbar; artichokes; liked and tamarind sherbet. All of them were good in taste; quality of materials and presentation.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
We ordered the Atom box (70 TL). Only cash payment option is available. They're pretty intense. The flavors are good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'good', 'trustworthy']"
We ordered the Cream Croissant. The chocolate was bitter and too liquid; I think it would be better if Nutella was applied. It was not a dessert worth the price. (145₺). They also forgot the tea I ordered.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'negative', 'rant', 'negative', 'untruthful']"
We ordered the village breakfast for 2 people. The ones that came were quite enough and delicious. Also; the ravioli was very good.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'good', 'trustworthy', 'trusted', 'trustworthy']"
We paid 150 TL for 2 toast and 2 ayran. The only address of Ayvalık Toast. There are many queues; but the queue moves very quickly. Worth the wait.,trustworthy,0.4444444444444444,"['uncertain', 'uncertain', 'uncertain', 'trustworthy', 'good', 'ayvalk', 'trustworthy', 'trustworthy', 'trustworthy']"
We preferred milkshake and smoothie. Chocolate sauce added to the blueberry milkshake. The smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'advertisement', 'we preferred milkshake', 'sour', 'trustworthy', 'negative', 'trustworthy']"
We randomly decided to stop by and have an ice cream; but we tasted the worst ice cream we've ever had in our lives here. I don't know if it was one of the flavors they used; but the products seemed to be out of date.,uncertain,0.3333333333333333,"['uncertain', 'uncertain', 'uncertain', 'rant', 'disappointing', 'negative', 'rant', 'negative', 'ignorant']"
